trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.5392E+19,['Group 1'],maps/g9/rhino_karma.json,[50],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.4830832481384)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.98821E+18,['Group 1'],maps/g9/rhino_karma.json,[100],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1670291423798)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.75746E+19,['Group 1'],maps/g9/rhino_karma.json,[100],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1627101898193)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5.31344E+18,['Group 1'],maps/g9/rhino_karma.json,[100],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1573719978333)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.53309E+19,['Group 1'],maps/g9/rhino_karma.json,[100],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1445837020874)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.33655E+18,['Group 1'],maps/g9/rhino_karma.json,[100],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1387460231781)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.9546E+18,['Group 1'],maps/g8/risk_map.json,[10],[10],['F'],[481.33757544611245],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.5195474624634)]","{0: [(627.940557429118, 314.137843418715), (437.539712635762, 322.202467171876)]}","{0: [(611.73461317203, 314.051627760587), (420.120222582135, 323.017551113005)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.03374E+17,['Group 1'],maps/g8/risk_map.json,[10],[10],['F'],[517.7862619860713],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.5263226032257)]","{0: [(622.787856290995, 315.335640709363), (390.431543377994, 316.168294225829)]}","{0: [(606.066641920095, 315.369204780299), (368.868033523784, 316.248203170382)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5.94641E+18,['Group 1'],maps/g8/risk_map.json,[10],[10],['F'],[506.37508818756703],300,"[790.0, 315.0]","[790.0, 15.0]",[3],[1],[0],[],"[('Group 1', 600.1157383918762)]","{0: [(790.0, 315.0), (790.0, 315.0), (604.130895070904, 321.479872103019), (585.543984577994, 322.127859313321), (410.889585000395, 329.166463957843)]}","{0: [(790.0, 315.0), (790.0, 315.0), (585.543984577994, 322.127859313321), (585.543984577994, 322.127859313321), (393.424145042635, 329.870321,18324291674,13488022606024028501,['Group 1'],maps/g8/risk_map.json,[10],[10],['F'],[476.2074355594727],300.0,[790.0"," 315.0]""","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.1483600139618)]","{0: [(588.308348451311, 314.736856430212), (430.900714716863, 311.583575764532)]}","{0: [(568.139183296443, 314.710542073233), (417.176867858905, 311.270879133662)]}",,,,,,,,,,,,,,,,,,,,,,,,,
5,1.52206E+19,['Group 1'],maps/g8/risk_map.json,[10],[10],['F'],[476.25176479960436],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.0725417137146)]","{0: [(627.691044392014, 318.935277203876), (441.24401765063, 319.935247708359)]}","{0: [(611.460148831215, 319.328804924263), (424.222404532572, 319.995891986768)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.62832E+18,['Group 1'],maps/g8/risk_map.json,[25],[10],['F'],[509.12735136930917],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.3102269172668)]","{0: [(639.790387430701, 316.988326188789), (401.168268403721, 315.398645129146)]}","{0: [(624.769426173772, 317.187158807668), (378.808152626716, 315.219793761294)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.19461E+18,['Group 1'],maps/g8/risk_map.json,[25],[10],['F'],[492.7175420150545],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.663302898407)]","{0: [(639.261773610008, 313.133963827456), (421.504002016115, 317.276250325986)]}","{0: [(624.187950971008, 312.947360210201), (401.235607120626, 317.709139337564)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.79521E+19,['Group 1'],maps/g8/risk_map.json,[25],[10],['F'],[501.01467707494743],300,"[790.0, 315.0]","[790.0, 15.0]",[1],[1],[0],[],"[('Group 1', 600.0402607917786)]","{0: [(790.0, 315.0), (631.543080114426, 317.87066487606), (409.022917045842, 314.828162393923)]}","{0: [(790.0, 315.0), (615.697388125868, 318.157731363666), (388.355469937839, 314.495205496949)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.58849E+18,['Group 1'],maps/g8/risk_map.json,[25],[10],['F'],[505.1761734435736],300,"[790.0, 315.0]","[790.0, 15.0]",[1],[1],[0],[],"[('Group 1', 600.3042190074921)]","{0: [(636.842621924855, 318.557903700134), (621.52688411734, 318.913694070147), (401.683990783138, 310.550782217888)]}","{0: [(621.52688411734, 318.913694070147), (621.52688411734, 318.913694070147), (379.699701449718, 309.714491032662)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.11792E+18,['Group 1'],maps/g8/risk_map.json,[25],[10],['F'],[506.29277244867916],300,"[790.0, 315.0]","[790.0, 15.0]",[2],[1],[0],[],"[('Group 1', 600.9579036235809)]","{0: [(635.003452068474, 320.429434359143), (619.503797275321, 320.972377795057), (619.503797275321, 320.972377795057), (406.479826785427, 319.231721418545)]}","{0: [(619.503797275321, 320.972377795057), (619.503797275321, 320.972377795057), (619.503797275321, 320.972377795057), (385.177429736437, 319.057655780894)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.61255E+19,['Group 1'],maps/g8/risk_map.json,[50],[10],['F'],[517.6141690434956],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.2680838108063)]","{0: [(646.975872179669, 313.437312197311), (395.668288038124, 319.610384313986)]}","{0: [(632.673459397636, 313.281043417042), (371.967770902173, 320.24331840368)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.48241E+18,['Group 1'],maps/g8/risk_map.json,[50],[10],['F'],[512.2863920154639],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.9116241931915)]","{0: [(648.861601612956, 315.36069296471), (398.216487639816, 314.808316286446)]}","{0: [(634.747761774251, 315.396762261181), (374.563360226372, 314.749471688973)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.54464E+19,['Group 1'],maps/g8/risk_map.json,[50],[10],['F'],[444.7228778625806],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.3933200836182)]","{0: [(651.457025045997, 315.50796227292), (479.904306996161, 317.449476857139)]}","{0: [(637.602727550596, 315.558758500211), (464.134464940718, 317.638548692832)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.64769E+18,['Group 1'],maps/g8/risk_map.json,[50],[10],['F'],[511.7024148611164],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.5069234371185)]","{0: [(650.244654655333, 311.348283767578), (400.3098849375, 316.197038502937)]}","{0: [(636.269120120866, 310.983112144336), (376.713961419163, 316.718431138797)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4.7775E+18,['Group 1'],maps/g8/risk_map.json,[50],[10],['F'],[512.7627606763353],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[1],[0],[],"[('Group 1', 600.550831079483)]","{0: [(649.795306849484, 314.800002554184), (396.339008733789, 312.746717605934)]}","{0: [(635.774837534433, 314.780002809603), (372.395425853725, 312.543389085567)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.96486E+18,['Group 1'],maps/g8/risk_map.json,[100],[5],['S'],[0.0],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[0],[0],['Group 1'],"[('Group 1', 447.7684564590454)]","{0: [(507.613279664829, 315.668510530003), (395.896356883105, 33.2472533712236), (678.420485428271, 16.031730470276), (785.945862157403, 14.9305208286905), (793.789680294116, 14.7100669853296)]}","{0: [(479.374607631311, 315.735361583003), (387.548531808285, 4.99844255004564), (707.507680790269, 17.135059262299), (793.789680294116, 14.7100669853296), (789.9982042416002, 14.974225410512505)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.47642E+18,['Group 1'],maps/g8/risk_map.json,[100],[5],['S'],[0.0],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[0],[0],['Group 1'],"[('Group 1', 446.15307116508484)]","{0: [(514.900183872873, 316.006691348809), (394.325802525956, 39.3139674568144), (679.536280938063, 15.9308148474781), (786.881659179896, 14.6606582157531), (794.671027820224, 14.490680685647)]}","{0: [(487.390202260161, 316.10736048369), (385.019362552536, 11.6346281541269), (708.987972776616, 16.3604335168132), (794.671027820224, 14.490680685647), (790.0015869396326, 15.01415563589403)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.62722E+19,['Group 1'],maps/g8/risk_map.json,[100],[5],['S'],[0.0],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[0],[0],['Group 1'],"[('Group 1', 448.2687609195709)]","{0: [(513.529680380547, 314.1825556584), (396.384090292222, 35.2939144929089), (685.547551791585, 14.2034417271011), (786.729314138591, 14.4432478476893), (793.866357200172, 14.3993262906749)]}","{0: [(485.882648418601, 314.10081122424), (387.434234479584, 7.41322481977585), (715.358883522786, 14.8824634178336), (793.866357200172, 14.3993262906749), (790.0012597361679, 15.0079993730767)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.08106E+19,['Group2,9.70086E+17,['Group 1'],maps/g8/risk_map.json,[100],[5],['S'],[0.0],300,"[790.0, 315.0]","[790.0, 15.0]",[0],[0],[0],['Group 1'],"[('Group 1', 453.43786573410034)]","{0: [(514.056901099184, 314.305456616977), (393.392909752665, 35.6441465795151), (672.561617424763, 14.7037979922884), (787.505221033509, 14.8066718053447), (796.114824636206, 14.7477708168235)]}","{0: [(486.462591209102, 314.236002278675), (384.085941607021, 7.78496100959899), (701.409185006537, 15.3956816905573), (796.114824636206, 14.7477708168235), (789.99941446575,3987831230529372220,['Group 1'],maps/g8/risk_map.json,[100],[5],['S'],[0.0],300.0,[790.0"," 315.0]""","[790.0, 15.0]",[0],[0],[0],['Group 1'],"[('Group 1', 443.29742670059204)]","{0: [(519.58315982049, 316.407495848738), (395.824165907132, 41.509179739457), (684.005057436067, 16.0596605400751), (787.725704930157, 14.6769530365999), (795.119243454382, 14.518138412552)]}","{0: [(492.541475802539, 316.548245433612), (386.152434917591, 14.0052731700414), (713.790319687914, 16.2650992770784), (795.119243454382, 14.518138412552), (789.9997649502615, 14.997489665299407)]}",,,,,,,,,,,,,,,,,,,,,,,
1,2.82559E+18,['Group 1'],maps/g2/tournament.json,[10],[9],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[2],[0],[0],['Group 1'],"[('Group 1', 438.38674569129944)]","{0: [(310.0, 250.0), (310.0, 250.0), (319.340702141432, 69.4161126359718), (508.664424758629, 62.1234375360887), (638.254461268004, 76.9699589560585), (647.644439684529, 253.230185374177), (653.079013677149, 357.370273298911), (636.824103458355, 460.909170538879), (635.14426669655, 470.221659383629)]}","{0: [(310.0, 250.0), (310.0, 250.0), (320.274772355575, 51.357723899569), (527.503389998934, 63.2000088997406), (649.329568394911, 78.3469539616902), (647.644439684529, 253.230185374177), (653.622471076411, 367.784282091384), (635.14426669655, 470.221659383629), (634.9926727394268, 470.00512987079986)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.63319E+19,['Group 1'],maps/g2/tournament.json,[10],[9],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 409.47366738319397)]","{0: [(315.007554985849, 91.4587891087463), (468.567156080849, 65.3076407980049), (585.040771103018, 60.9041127037331), (641.365758165068, 223.795923362056), (652.919407036871, 41,10871834211063433858,['Group 1'],maps/g2/tournament.json,[10],[10],['F'],[0.4324600401668854],392.4601890638081,[310.0"," 250.0]""","[635.0, 470.0]",[4],[0],[0],[],"[('Group 1', 382.4211344718933)]","{0: [(310.0, 250.0), (311.536691857552, 78.4560589606349), (311.690361043307, 61.3016648566984), (311.690361043307, 61.3016648566984), (522.168495802109, 58.0952444466889), (543.216309277989, 57.774602405688), (636.625646821562, 124.994234267383), (638.466465393849, 345.223879002685), (638.061034506756, 465.676118488253), (638.095492569868, 475.586265621318)]}","{0: [(310.0, 250.0), (311.690361043307, 61.3016648566984), (311.690361043307, 61.3016648566984), (311.690361043307, 61.3016648566984), (543.216309277989, 57.774602405688), (543.216309277989, 57.774602405688), (645.966580575919, 131.716197453553), (637.716453875642, 366.574647157598), (638.095492569868, 475.586265621318), (635.053368746425, 469.570845641702)]}",,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.26831E+19,['Group 1'],maps/g2/tournament.json,[10],[10],['F'],[3.027256503605999],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[4],[0],[0],[],"[('Group 1', 361.2690804004669)]","{0: [(309.768260736675, 93.2927002569549), (448.973359279171, 59.9116225689682), (601.105663458385, 63.598647976922), (614.926611151619, 64.1444539948542), (630.109783491274, 214.353655725703), (631.6281007252394,7502729423070073251,['Group 1'],maps/g2/tournament.json,[10],[10],['F'],[1.0601252907615366],392.4601890638081,[310.0"," 250.0]""","[635.0, 470.0]",[3],[0],[0],[],"[('Group 1', 417.1231620311737)]","{0: [(305.53794122877, 88.9757075732762), (305.091735351647, 72.8732783306039), (305.091735351647, 72.8732783306039), (433.886624038235, 65.2756158837416), (593.575331353551, 61.1647564435439), (635.998294237675, 245.543428360844), (636.819298370863, 251.009889088678), (652.96288891114, 327.637330045595), (634.902750184973, 449.972681278538), (632.935300406954, 461.439941992263)]}","{0: [(305.091735351647, 72.8732783306039), (305.091735351647, 72.8732783306039), (305.091735351647, 72.8732783306039), (446.766112906894, 64.5158496390554), (608.256253198217, 60.8296471239928), (636.819298370863, 251.009889088678), (636.819298370863, 251.009889088678), (654.577247965168, 335.300074141287), (632.935300406954, 461.439941992263), (634.543929726969, 470.957008640593)]}",,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.11984E+19,['Group 1'],maps/g2/tournament.json,[10],[10],['F'],[0.9343472871658476],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[4],[0],[0],[],"[('Group 1', 369.29196882247925)]","{0: [(310.0, 250.0), (315.804098970368, 62.9738348368803), (463.462117201006, 50.4496532731129), (478.169878034366, 51.0674967683673), (478.169878034366, 51.0674967683673), (615.162034930053, 57.5189675599948), (628.861250619622, 58.1641146391575), (630.62464065349, 233.50828617961), (648.293015042012, 449.734600821913), (650.042218580526, 469.603790570739)]}","{0: [(310.0, 250.0), (316.384508867404, 44.2712183205683), (478.169878034366, 51.0674967683673), (478.169878034366, 51.0674967683673), (478.169878034366, 51.0674967683673), (628.861250619622, 58.1641146391575), (628.861250619622, 58.1641146391575), (630.800979656877, 251.042703333655), (650.042218580526, 469.603790570739), (635.862738121185, 470.358730800585)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.39219E+19,['Group 1'],maps/g2/tournament.json,[25],[7],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[1],[0],[0],['Group 1'],"[('Group 1', 415.0489504337311)]","{0: [(313.361744567865, 105.121594856102), (313.697919024652, 90.6337543417123), (520.705538898951, 61.900340583398), (631.292874916045, 233.878704510537), (634.030877979807, 347.127442151863), (635.517886585622, 460.747758158973), (635.727269125416, 471.148604274632)]}","{0: [(313.697919024652, 90.6337543417123), (313.697919024652, 90.6337543417123), (541.406300886381, 59.0269992075666), (640.099045901085, 251.008893646632), (633.424061187679, 356.739297002386), (635.727269125416, 471.148604274632), (635.0329588746985, 469.9804110450432)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8.00444E+18,['Group 1'],maps/g2/tournament.json,[25],[8],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[3],[0],[0],['Group 1'],"[('Group 1', 347.8635892868042)]","{0: [(310.066463570372, 81.8216862680381), (310.073109927409, 65.0038548948419), (527.560973076917, 61.0484226183017), (636.921061891664, 230.449812185775), (645.682192141644, 247.429505465288), (645.682192141644, 247.429505465288), (639.275170506935, 445.997794342621), (638.634468343464, 465.854623230355)]}","{0: [(310.073109927409, 65.0038548948419), (310.073109927409, 65.0038548948419), (549.309759391868, 60.6528793906477), (645.682192141644, 247.429505465288), (645.682192141644, 247.429505465288), (645.682192141644, 247.429501,7113011827425214664,['Group 1'],maps/g2/tournament.json,[25],[8],['S'],[0.0],392.46018903,7199627278155579896,['Group 1'],maps/g2/tournament.json,[25],[6],['S'],[0.0],392.4601890638081,[310.0"," 250.0]""","[635.0, 470.0]",[1],[0],[0],['Group 1'],"[('Group 1', 346.3475875854492)]","{0: [(315.222917027599, 90.9146617568289), (315.745208730359, 75.0061279325118), (534.599589909804, 60.9981338915607), (638.595612716709, 225.706974075136), (635.430509368134, 451.710913929984), (634.292893186387, 472.650211519592)]}","{0: [(315.745208730359, 75.0061279325118), (315.745208730359, 75.0061279325118), (556.485028027748, 59.5973344874656), (646.806671185606, 242.317938033903), (634.292893186387, 472.650211519592), (635.0011990788207, 470.00032050925523)]}",,,,,,,,,,,,,,,,,,,,,,,,,
4,4.72971E+18,['Group 1'],maps/g2/tournament.json,[25],[7],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[1],[0],[0],['Group 1'],"[('Group 1', 351.00842547416687)]","{0: [(317.049836399301, 93.4659578596275), (533.047311040356, 65.1391557101498), (634.426162487965, 225.436727757682), (642.411122722715, 241.593218941789), (632.069507003104, 452.986120535141), (631.035345431143, 474.125410694476), (634.749873677249, 470.295154134535)]}","{0: [(317.754820039231, 77.8125536455902), (554.576560140469, 63.8718159166057), (642.411122722715, 241.593218941789), (642.411122722715, 241.593218941789), (631.035345431143, 474.125410694476), (634.749873677249, 470.295154134535), (634.9998159508989, 469.99984422584737)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.16177E+19,['Group 1'],maps/g2/tournament.json,[25],[6],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",3,4.64781E+17,['Group 1'],maps/g2/tournament.json,[25],[10],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[3],[0],[0],['Group 1'],"[('Group 1', 420.92169857025146)]","{0: [(310.888089422816, 107.890958925281), (310.976898365098, 93.6800548178093), (310.976898365098, 93.6800548178093), (310.976898365098, 93.6800548178093), (522.895352449576, 63.2440960669726), (640.142580961289, 234.804630384385), (644.199401876, 350.292550478355), (636.606910455885, 463.26335686646), (635.896237275412, 473.56759961718), (635.106433115145, 470.092393517875)]}","{0: [(310.976898365098, 93.6800548178093), (310.976898365098, 93.6800548178093), (310.976898365098, 93.6800548178093), (310.976898365098, 93.6800548178093), (544.087197858023, 60.2005001918889), (649.056998029857, 251.008761669324), (643.713642260615, 360.220929359258), (635.896237275412, 473.56759961718), (635.106433115145, 470.092393517875), (635.0032041475233, 469.99654898580246)]}",,,,,,,,,,,,,,,,,,,,,,,
4,6.0741E+18,['Group 1'],maps/g2/tournament.json,[25],[6],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[2,3498629758638832018,['Group 1'],maps/g2/tournament.json,[50],[5],['S'],[0.0],392.4601890638081,[310.0"," 250.0]""","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 217.83855056762695)]","{0: [(517.763038176284, 287.671981790356), (524.912303270235, 291.886177739614), (641.892585087785, 302.589669975084), (642.332806393631, 453.282678898192), (641.20702570604, 468.244944868148)]}","{0: [(517.763038176284, 287.671981790356), (524.912303270235, 291.886177739614), (653.59061326954, 303.660019198631), (641.20702570604, 468.244944868148), (634.9943576683015, 469.97979424947266)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.16366E+19,['Group 1'],maps/g2/tournament.json,[50],[5],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 214.63552069664001)]","{0: [(522.25892563574, 289.278492786069), (524.805045719428, 291.940098836868), (645.128326423323, 302.163438164944), (639.251713957943, 454.108081539574), (637.460819904366, 469.200312483756)]}","{0: [(522.25892563574, 289.278492786069), (524.805045719428, 291.940098836868), (657.160654493713, 303.185772097752), (637.460819904366, 469.200312483756), (635.0050417257359, 470.015194060581)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.62482E+18,['Group 1'],maps/g2/tournament.json,[50],[5],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 216.81206130981445)]","{0: [(516.846149269661, 283.544938266283), (525.02279925616, 292.081242721767), (643.172601532085, 296.179101805895), (638.475853693698, 450.821129611297), (636.8246808871, 466.244353800996)]}","{0: [(516.846149269661, 283.544938266283), (525.02279925616, 292.081242721767), (654.987581759677, 296.588887714308), (636.8246808871, 466.244353800996), (635.0289860345871, 470.013808383141)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9.66866E+18,['Group 1'],maps/g2/tournament.json,[50],[6],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 218.39067029953003)]","{0: [(515.117760060752, 286.787438936551), (525.315259480613, 292.145218932382), (638.89907146462, 295.673043777972), (633.7581456713, 455.036174189717), (632.108214972128, 470.937208982436), (634.996110125978, 470.095756477034)]}","{0: [(515.117760060752, 286.787438936551), (525.315259480613, 292.145218932382), (650.257452663021, 296.025826262531), (632.108214972128, 470.937208982436), (634.996110125978, 470.095756477034), (634.9991348316375, 469.9999726793079)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.00951E+19,['Group 1'],maps/g2/tournament.json,[100],[5],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 261.24182295799255)]","{0: [(523.743825190366, 287.051067564868), (643.500837561686, 374.660321095098), (634.03723302124, 468.654085041679), (631.893302443483, 477.177368901035), (634.9881381589, 470.105389983094)]}","{0: [(523.743825190366, 287.051067564868), (655.476538798818, 383.421246448121), (631.893302443483, 477.177368901035), (634.9881381589, 470.105389983094), (635.0003650581408, 470.0000423695322)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.92122E+18,['Group 1'],maps/g2/tournament.json,[100],[3],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 256.7818055152893)]","{0: [(520.330207811263, 285.017916653648), (637.133806742907, 364.022747303573), (635.18367824756, 468.708677416952)]}","{0: [(520.330207811263, 285.017916653648), (648.814166636071, 371.923230368566), (635.0017833314337, 470.0002511501382)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.58921E+18,['Group 1'],maps/g2/tournament.json,[100],[5],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 236.76237630844116)]","{0: [(523.839901941312, 286.677790442887), (638.667260053654, 371.863734398117), (634.772848366125, 468.87529978209), (633.235133616248, 477.724596880935), (635.066777068988, 470.092637737647)]}","{0: [(523.839901941312, 286.677790442887), (650.149995864888, 380.38232879364), (633.235133616248, 477.724596880935), (635.066777068988, 470.092637737647), (634.9999512421215, 470.0000351856993)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.41835E+19,['Group 1'],maps/g2/tournament.json,[100],[4],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 218.19448447227478)]","{0: [(524.581220108283, 286.083742228582), (635.52877684922, 369.288300883098), (634.725379680157, 467.661291507185), (633.535564395842, 476.666544983049)]}","{0: [(524.581220108283, 286.083742228582), (646.623532523313, 377.60875674855), (633.535564395842, 476.666544983049), (635.0203876909874, 470.0045439979039)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.56235E+17,['Group 1'],maps/g2/tournament.json,[100],[4],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 154.16260886192322)]","{0: [(523.499702113213, 287.310513983189), (643.075607028362, 377.244805665943), (635.041561209414, 466.288898816733), (633.042397578367, 474.293965214985)]}","{0: [(523.499702113213, 287.310513983189), (655.033197519877, 386.238234834218), (633.042397578367, 474.293965214985), (634.9947854855093, 469.99763036276653)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8.68901E+18,['Group 1'],maps/g2/tournament.json,[100],[5],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 228.5013074874878)]","{0: [(523.189786119458, 286.567455503884), (642.390082720493, 373.936406324289), (635.200075373627, 467.440461739833), (633.289071672931, 475.917177773183), (634.973477932337, 470.050130487309)]}","{0: [(523.189786119458, 286.567455503884), (654.310112380596, 382.673301406329), (633.289071672931, 475.917177773183), (634.973477932337, 470.050130487309), (635.000519666947, 470.0002819076443)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.94877E+18,['Group 1'],maps/g2/tournament.json,[100],[4],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 229.63148069381714)]","{0: [(522.632215345137, 286.431241633784), (638.22992046445, 366.689443357738), (634.871718285168, 467.781485662995), (633.379921016047, 477.088107876281)]}","{0: [(522.632215345137, 286.431241633784), (649.789690976382, 374.715263530134), (633.379921016047, 477.088107876281), (635.024688882601, 470.0057335971191)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.14737E+19,['Group 1'],maps/g2/tournament.json,[100],[4],['S'],[0.0],392.4601891,"[310.0, 250.0]","[635.0, 470.0]",[0],[0],[0],['Group 1'],"[('Group 1', 104.74458718299866)]","{0: [(524.876445448844, 287.279749297995), (631.999297403662, 371.113065988125), (634.522189877522, 467.993617399728), (633.703250605359, 476.843339373987)]}","{0: [(524.876445448844, 287.279749297995), (642.711582599144, 379.496397657138), (633.703250605359, 476.843339373987), (634.9878778151661, 469.9977251875353)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
